# Removed from research/queue/pool.queue under research/queue/pool.queue.lock at about 2026-09-24 17:03 EDT (the queue file was last modified 17:02:38 before the removal) (flock; awk filter; 42 lines out, 0 in).
# Filter: lines containing BOTH derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c AND research.runners._open_ended_gated_turn_gate --session. None were in pool.queue.running / pool.queue.done / pool.queue.claims.
# Reason: PREREG Amendment 3 (the review of 7a39851c) amends Part A before any gate-seed run. Queue depth 178 -> 136.
1790280972	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 43 --arm lesion --j 0 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790280984	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 43 --arm lesion --j 1 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790280994	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 43 --arm lesion --j 2 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281004	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 43 --arm intact_rebuild --j 0 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281015	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 44 --arm intact --j 0 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281025	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 44 --arm intact --j 1 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281035	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 44 --arm intact --j 2 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281047	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 44 --arm lesion --j 0 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281057	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 44 --arm lesion --j 1 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281068	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 44 --arm lesion --j 2 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281078	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 44 --arm intact_rebuild --j 0 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281088	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 100 --arm intact --j 0 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281099	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 100 --arm intact --j 1 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281111	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 100 --arm intact --j 2 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281121	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 100 --arm lesion --j 0 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281131	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 100 --arm lesion --j 1 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281142	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 100 --arm lesion --j 2 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281152	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 100 --arm intact_rebuild --j 0 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281162	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 101 --arm intact --j 0 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281174	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 101 --arm intact --j 1 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281184	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 101 --arm intact --j 2 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281197	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 101 --arm lesion --j 0 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281211	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 101 --arm lesion --j 1 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
1790281228	cd ~/derisk-pool/revisions/49b8fb128795c5b1bb816de06a0c07f303b8473c && env SIM_BACKEND=numpy OMP_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1 MKL_NUM_THREADS=1 NUMEXPR_NUM_THREADS=1 CUDA_VISIBLE_DEVICES= .venv/bin/python -u -m research.runners._open_ended_gated_turn_gate --session --seed 101 --arm lesion --j 2 # mem_gb=7  #checked:prereg research/findings/2026-09-24-open-ended-gated-turn-PREREGISTRATION.md (b4588775a, Amendment 1 98c4912e2, Amendment 2 7a39851cd, all before any gate-seed run); Part A a3-successor CONT+CAT gate on BRAIN_OPEN_ENDED_GATED; the 2026-09-23 a3 NO-GO on the ungated turn stands; pinned 49b8fb12 = Part A code identical to 7a39851c; mem_gb=7
