path	date	synthesis	total_numeric	checked	suppressed_inline	suppressed_synthesis	low_coverage	uses_old_idiom	main_verdict	new_verdict	flips_pass_to_fail	error
research/findings/2026-09-01-onebrain-merge-pool1-composer-cleanup-regions-declarative-GO.md	2026-09-01	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-01-open-ended-bundle-moat-safety-soak-fabrication-delta.md	2026-09-01	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-01-plausibility-ensemble-read-host-parity-generation-all6-default-on-GO.md	2026-09-01	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-01-production-default-flip-plan.md	2026-09-01	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-01-read-fidelity-learned-whitened-opponent-read-NOGO-residual-is-read-architecture-not-estimator.md	2026-09-01	False	34	34	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-01-read-fidelity-separate-trace-recall-read-GO-upstream-shaping-closes-read-power-residual.md	2026-09-01	False	26	26	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-01-seed44-recall-hole-ROOT-CAUSED-phase-quantization-decode-escalation-fix.md	2026-09-01	False	17	17	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-01-source-provenance-honesty-129-default-on-flip-GO.md	2026-09-01	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-01-surprise-episodic-encode-decision-crossedge-GO.md	2026-09-01	False	48	41	7	0	False	True	PASS	FAIL	True	
research/findings/2026-09-01-vision-lindiscrim-opsweep-board135-znorm-dominates-small-nonoverfit-lift-not-capability-crossing.md	2026-09-01	False	58	19	39	0	False	True	PASS	PASS	False	
research/findings/2026-09-01-vision-readout-side-exhausted-satdiv-plus-ridge-plateau-points-to-S2-template-learning.md	2026-09-01	False	1	0	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-01-vision-s2-bcm-template-learning-NOGO-collapses-without-competition-underperforms-baseline-with-it.md	2026-09-01	False	27	23	4	0	False	True	PASS	PASS	False	
research/findings/2026-09-01-w5-affective-tom-other-model-graded-circumplex-upgrade-GO.md	2026-09-01	False	11	11	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-01-wkv-fact-to-sentence-lexicon-and-np-lever.md	2026-09-01	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-01-wkv-fact-to-svo-clause-first-lever-investigation.md	2026-09-01	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-01-wkv-mouth-fact-grounding-lever.md	2026-09-01	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-01-wkv-mouth-fact-sentence-wirein.md	2026-09-01	False	3	3	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-01-wkv-mouth-invocab-scope-leadin-loophole-fix.md	2026-09-01	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-01-wkv-mouth-learned-head-6seed-ab-through-fixed-default-path-GO.md	2026-09-01	False	47	47	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-02-c1-surprise-worldmodel-wired-flip-ready.md	2026-09-02	False	8	5	3	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-02-c2-metacog-error-gated-port-second-negative.md	2026-09-02	False	14	14	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-c2-metacog-read-isolation-fix-GO.md	2026-09-02	False	22	22	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-confidence-forthcoming-100k-recalibration-PARTIAL.md	2026-09-02	False	35	29	6	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-confidence-forthcomingness-100k-6seed-GO.md	2026-09-02	False	1	1	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-02-crossedge-arousal-surprise-derisk-PARTIAL-smoke-go.md	2026-09-02	False	4	4	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-crossedge-surprise-metacog-derisk-SMOKE-GO-PARTIAL.md	2026-09-02	False	19	19	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-crossedge-surprise-worldmodel-derisk-SMOKE-GO-partial-pending-6seed.md	2026-09-02	False	8	8	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-cupy-scan-vectorize-byteidentical-fix-queued-for-cupy-latency-reverify.md	2026-09-02	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-02-cupy-scan-vectorize-latency-result-ACCEPT.md	2026-09-02	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-02-escalation-gating-tighten-latency-correctness-safe-not-the-lever.md	2026-09-02	False	26	17	9	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-generative-cortex-capacity-vs-tokens-larger-capacity-wins-d96-nears-its-ceiling.md	2026-09-02	False	92	78	14	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-integrated-brain-scale-probe-BUILT-scoping.md	2026-09-02	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-02-integration-program-6seed-harvest-singlepool-GO-C1-GO-C2-NOGO.md	2026-09-02	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-02-memory-separator-continuous-ring-screen-parameter-map.md	2026-09-02	False	4	4	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-onebrain-crossedge-curiosity-d6wm-semantic-drop-read-isolation-reverify-GO-survives.md	2026-09-02	False	14	13	1	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-onebrain-crossedge-curiosity-to-d6wm-read-isolation-fix-corrects-GO-to-NOGO-3-6.md	2026-09-02	False	47	39	8	0	False	True	PASS	PASS	False	
research/findings/2026-09-02-onebrain-crossedge-provenance-to-selfschema-read-isolation-fix-GO-survives-narrower-margin.md	2026-09-02	False	56	14	42	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-onebrain-crossregion-integration-DESIGN-ranked-crossedges.md	2026-09-02	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-02-onebrain-flip-verify-harness-and-regression-battery-BUILT-derisk-GO.md	2026-09-02	True	1	0	0	1	False	False	PASS	PASS	False	
research/findings/2026-09-02-onebrain-r4-selfschema-production-wirein-read-isolation-reverify-GO-survives-floor-residual-worsens.md	2026-09-02	False	8	8	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-02-onebrain-r4-selfschema-provenance-read-isolation-fix-flips-GO-to-NOGO.md	2026-09-02	False	42	41	1	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-onebrain-surprise-episodic-crossedge-readisolation-fix-still-UNDEFINED.md	2026-09-02	False	58	57	1	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-onebrain-twopool-merge-organ-read-GO.md	2026-09-02	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-02-onebrain-wave1-comprehension-provenance-merge-SMOKE-GO.md	2026-09-02	False	1	1	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-onebrain-wave2-selfschema-curiosity-causalwhatif-merge-SMOKE-GO.md	2026-09-02	False	4	0	4	0	False	True	PASS	PASS	False	
research/findings/2026-09-02-open-ended-episodic-writeback-R1-rung1.md	2026-09-02	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-02-open-ended-pipeline-integration-rung2-state-writes-GO.md	2026-09-02	False	2	0	2	0	False	True	PASS	PASS	False	
research/findings/2026-09-02-open-ended-pipeline-integration-rung3-deeper-folds-GO.md	2026-09-02	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-02-open-ended-qwen-routed-fact-clause-fallback.md	2026-09-02	False	2	2	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-02-pmem-wave3-pool-faculty-alive-and-answer-GO.md	2026-09-02	False	11	0	11	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-02-r3v2-r3v3-read-isolation-refix-r3v3-GO-flips-to-NOGO.md	2026-09-02	False	80	80	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-read-isolation-audit-29runner-followup-map-plus-a-bigger-adjacent-bug.md	2026-09-02	False	13	12	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-02-read-isolation-audit-C2-bug-class-across-14-runners.md	2026-09-02	False	16	15	1	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-regression-battery-thin-probes-lifted.md	2026-09-02	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-02-self-taught-mouth-vocab-coverage-for-chat-INSUFFICIENT.md	2026-09-02	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-02-sim-deterministic-matvec-all-conductance-paths-megakernel-v1-closed-premise-corrected.md	2026-09-02	False	1	0	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-02-spiking-expectation-rpe-read-isolation-fix-PARTIAL-demotion-still-boundary.md	2026-09-02	False	29	29	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-02-subword-self-taught-mouth-design-SUBWORD-CLOSES-OOV-TRAINING-QUEUED.md	2026-09-02	False	1	0	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-03-OPEN-FLUENCY-BREAKTHROUGH-linattn-deployable-spiking-mouth-beats-trigram-6of6.md	2026-09-03	False	17	13	4	0	False	True	PASS	FAIL	True	
research/findings/2026-09-03-affect-wiring-into-wkv-mouth-GO.md	2026-09-03	False	2	1	1	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-03-content-addressable-read-without-order-underfits-fluency-NO-GO.md	2026-09-03	False	18	18	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-03-crossedge4-pragmatic-metacog-coupling-DESIGN.md	2026-09-03	True	3	0	0	3	False	False	PASS	PASS	False	
research/findings/2026-09-03-gnw-bus-family-retire-status-ledger-drift-CORRECTED.md	2026-09-03	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-03-linattn-mouth-broad-scope-coverage-threshold.md	2026-09-03	False	1	1	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-03-linattn-mouth-generation-coherence-viable-with-caveats.md	2026-09-03	False	8	8	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-03-linattn-mouth-live-brain-grounded-honest-verification-PARTIAL-affect-gap.md	2026-09-03	False	1	1	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-03-linattn-production-mouth-wiring-DESIGN.md	2026-09-03	True	21	0	0	21	False	False	PASS	PASS	False	
research/findings/2026-09-03-linattn-spike-native-normalization-DESIGN.md	2026-09-03	True	14	0	0	14	False	False	PASS	PASS	False	
research/findings/2026-09-03-on-bridge-spiking-LP-max-curiosity-DESIGN.md	2026-09-03	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-03-on-bridge-spiking-LP-max-curiosity-selection-layer-6seed-GO.md	2026-09-03	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-03-one-brain-mouth-integration-ROADMAP.md	2026-09-03	True	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-03-ordered-attention-at-shared-fluency-bound-investigation-verdict.md	2026-09-03	False	21	21	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-03-satdiv-readout-mostly-in-control-BORDERLINE-refined.md	2026-09-03	False	36	36	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-03-spiking-content-addressable-read-DESIGN.md	2026-09-03	True	37	0	0	37	False	False	FAIL	FAIL	False	
research/findings/2026-09-03-spiking-depth-tokens-closing-fluency-gap-milestone.md	2026-09-03	False	14	14	0	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-03-spiking-divnorm-gate-NO-GO-cross-channel-pool-over-suppresses.md	2026-09-03	False	10	10	0	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-03-spiking-mouth-ssm-dualnonneg-fluency-NO-GO-first-brain-based-baseline.md	2026-09-03	False	12	12	0	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-03-trigram-baseline-strength-characterization-not-saturated-tokenization-sensitive.md	2026-09-03	False	51	47	4	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-03-vision-configural-binding-PARTIAL-3of6-below-5of6-gate-anticheats-confirm-genuine-signal.md	2026-09-03	False	50	17	33	0	False	True	PASS	PASS	False	
research/findings/2026-09-03-vision-configural-binding-crossing-is-mostly-capacity-anticheat-caught-it.md	2026-09-03	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-03-vision-satdiv-divisive-norm-readout-BORDERLINE.md	2026-09-03	False	68	67	1	0	False	True	PASS	FAIL	True	
research/findings/2026-09-03-wkv-fluency-crux-simplewiki-bpe-NO-GO-loses-to-trigram.md	2026-09-03	False	11	11	0	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-04-affect-coupling-neural-not-host-PARTIAL.md	2026-09-04	False	3	0	3	0	False	True	PASS	PASS	False	
research/findings/2026-09-04-affect-neural-default-on-negpa-sweep-NOT-READY.md	2026-09-04	False	8	3	5	0	False	True	PASS	PASS	False	
research/findings/2026-09-04-da-gated-encoding-wave0-gap4a-currency-reverify-GO.md	2026-09-04	False	5	5	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-04-fluency-scale-wt103-linattn-below-trigram-on-broad-domain.md	2026-09-04	False	37	37	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-04-generative-wander-production-scale-6seed-PARTIAL-blend-balance-collapse.md	2026-09-04	False	55	55	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-04-generator-trace-mislabel-fix.md	2026-09-04	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-04-gnw-lc-ne-adaptive-gain-swap-eviction-GO.md	2026-09-04	False	13	13	0	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-04-gpu-queue-dispatcher-tracking-fix.md	2026-09-04	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-04-linattn-affect-coupling-sharpness-aware-GO.md	2026-09-04	False	14	4	10	0	False	True	PASS	PASS	False	
research/findings/2026-09-04-linattn-flip-confirmation-affect-still-hollow-live-NOGO.md	2026-09-04	False	1	1	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-04-linattn-shunt-gain-tier1-PARTIAL-5of6.md	2026-09-04	False	93	90	3	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-04-onebrain-stage1-qwen-fallback-retire-GO.md	2026-09-04	False	3	0	3	0	False	True	PASS	PASS	False	
research/findings/2026-09-04-onebrain-stage2-touchpoint-a-fact-clause-BUILD-AHEAD.md	2026-09-04	False	2	0	2	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-04-onebrain-stage2-touchpoint-a-fact-clause-GO.md	2026-09-04	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-04-recall-gate-reaches-real-ltm-GO.md	2026-09-04	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-04-slotbinder-L2-sparse-fanout-derisk-GO-fits-3090-and-composes.md	2026-09-04	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-04-slotbinder-live-scale-derisk-NOGO-dense-pathway-blowup.md	2026-09-04	False	4	4	0	0	False	False	FAIL	FAIL	False	
research/findings/2026-09-04-vision-crossing-heldout-scramble-anticheat-PARTIAL.md	2026-09-04	False	7	7	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-04-vsa-composer-learned-retirement-ROADMAP.md	2026-09-04	True	16	0	0	16	False	False	PASS	PASS	False	
research/findings/2026-09-04-wkv-mouth-bpe-caps-fix-GO.md	2026-09-04	False	0	0	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-05-affect-experienced-opponent-gate-needs-embodiment-BOUNDARY.md	2026-09-05	False	18	16	2	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-affect-gate-embodied-US-necessary-not-sufficient-concept-code-must-be-grounded-BOUNDARY.md	2026-09-05	False	11	11	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-affect-gate-grounded-concept-code-lifts-ceiling-requirements-derisk-PARTIAL.md	2026-09-05	False	56	56	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-affect-grounded-experience-stream-hebbian-convergence-teaches-separable-code-derisk-PARTIAL.md	2026-09-05	False	26	26	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-affect-learned-gate-retry-register-confound-BOUNDARY.md	2026-09-05	False	13	10	3	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-affect-noise-robust-homeostatic-three-factor-convergence-clears-strict-bar-derisk-GO.md	2026-09-05	False	35	35	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-affect-onsubstrate-noise-robust-convergence-spiking-port-built-mechanism-realized-strict-zeroFP-structural-boundary-6seed-queued-BOUNDARY.md	2026-09-05	False	14	14	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-d5-depth-hold-direct-read-NO-GO-cross-topic-baseline-not-comparable.md	2026-09-05	False	38	38	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-da-write-gain-spiking-derisk-GO.md	2026-09-05	False	29	28	1	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-05-deltanet-delta-rule-write-on-linattn-BUILT-wt103-direction-test-queued.md	2026-09-05	False	16	8	8	0	False	True	PASS	PASS	False	
research/findings/2026-09-05-deltanet-wt103-direction-test-modest-lift-below-bar-NO-GO.md	2026-09-05	False	10	10	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-enable-spiking-sc-split-verdict-organ-flag-GO-library-default-reverted.md	2026-09-05	False	5	4	1	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-eval-corpus-instrument-and-token-supply-decisive-test-queued.md	2026-09-05	False	7	6	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-05-gateB-appraisal-interoceptive-afferent-derisk-GO.md	2026-09-05	False	19	19	0	0	False	True	PASS	PASS	False	
research/findings/2026-09-05-gateB-appraisal-interoceptive-production-flip-GO.md	2026-09-05	False	31	26	5	0	False	True	PASS	PASS	False	
research/findings/2026-09-05-gnw-congruence-spiking-read-rank8-derisk-GO.md	2026-09-05	False	6	6	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-gnw-stop-trigger-accbg-circuit-PRODUCTION-FLIP-GO.md	2026-09-05	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-gnw-stop-trigger-accbg-circuit-derisk-GO.md	2026-09-05	False	14	14	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-hippokey-hippo-ssm-content-addressable-attention-NO-GO.md	2026-09-05	False	18	18	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-linattn-bare-default-fresh-subprocess-verdict.md	2026-09-05	False	2	1	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-05-linattn-check-b-dropped-nogo-recovered-and-reproduced.md	2026-09-05	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-metacog-accumulation-to-bound-middle-band-PARTIAL.md	2026-09-05	False	34	32	2	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-metacog-spiking-margin-prodflip-verify-NOGO.md	2026-09-05	False	12	12	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-metacog-spiking-recall-margin-derisk-PARTIAL.md	2026-09-05	False	36	34	2	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-mouth-broad-domain-fluency-deep-research-ladder.md	2026-09-05	True	13	0	0	13	False	True	PASS	PASS	False	
research/findings/2026-09-05-mouth-objective-lever-flat-on-broad-domain-architecture-is-wrong-axis-NO-GO.md	2026-09-05	False	19	19	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-mouth-token-scaling-step1-simplewiki-domain-mix-NO-GO.md	2026-09-05	False	24	24	0	0	False	True	FAIL	FAIL	False	
research/findings/2026-09-05-onebrain-fact-shard-dg-ca3-sublinear-spiking-retrieval-derisk-GO.md	2026-09-05	False	5	3	2	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-onebrain-fact-shard-wirein-production-composer.md	2026-09-05	False	10	10	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-onebrain-single-pool-production-flip-derisk-GO.md	2026-09-05	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-own-voice-fluency-reaim-objective-and-capacity-ROADMAP.md	2026-09-05	True	19	0	0	19	False	False	PASS	PASS	False	
research/findings/2026-09-05-per-step-kernel-profile-composer-latency-reducible-GPU.md	2026-09-05	False	6	6	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-rank10-curiosity-graded-novelty-familiarity-scaffold-derisk-GO.md	2026-09-05	False	8	8	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-rank11-topic-swap-scaffold-backlog-item-already-integrated.md	2026-09-05	False	6	6	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-rank13-selfid-anaphora-PRODUCTION-FLIP-NO-GO-stale-referent-selfalias-misroute.md	2026-09-05	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-rank13-selfid-anaphora-production-flip-CORRECTED-DIAGNOSIS.md	2026-09-05	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-rank13-selfid-anaphora-scaffold-derisk-GO-6of6.md	2026-09-05	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-rank16-rank20-rank10-production-flip-GO.md	2026-09-05	False	10	5	5	0	False	True	PASS	PASS	False	
research/findings/2026-09-05-rank2-integrated-loop-at-scale-answer-preservation-UNDEFINED-recall-incomplete.md	2026-09-05	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-rank2-integrated-loop-webapp-thread-derisk.md	2026-09-05	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-rank23-vision-cluster-grouping-decision-spiking-wta-derisk-GO.md	2026-09-05	False	3	3	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-rank6-knowledge-core-substrate-write-scaled-derisk-mixed.md	2026-09-05	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-rank6-shardedphasorstore-pickle-fix-GO.md	2026-09-05	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-scaffold-backlog-hygiene-and-diversified-ready-next-rungs-PLANNING.md	2026-09-05	True	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-selfschema-authorship-neural-turnclass-derisk-PARTIAL.md	2026-09-05	False	27	27	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-shared-salience-afferent-production-default-flip-GO.md	2026-09-05	False	57	57	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-05-shared-spiking-salience-afferent-wired-GO.md	2026-09-05	False	27	0	27	0	False	True	PASS	PASS	False	
research/findings/2026-09-05-slotbinder-L3-wirein-derisk-NOGO-perstep-cost-dominates-latency.md	2026-09-05	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-05-value-choice-real-critic-neural-salience-context-6seed-GO.md	2026-09-05	False	14	0	14	0	False	True	PASS	PASS	False	
research/findings/2026-09-06-metacog-accumulation-to-bound-6seed-PARTIAL.md	2026-09-06	False	19	19	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-06-mouth-fineweb-edu-corpus-quality-lift-GO-direction.md	2026-09-06	False	21	21	0	0	False	True	PASS	FAIL	True	
research/findings/2026-09-06-mouth-token-scaling-fineweb-pipeline-and-grid-spec.md	2026-09-06	False	24	1	23	0	False	True	PASS	PASS	False	
research/findings/2026-09-06-vllm-sleep-mode-pilot-prep-complete-gpu-test-pending.md	2026-09-06	False	0	0	0	0	False	False	PASS	PASS	False	
research/findings/2026-09-07-fork-emergence-gradient-place-familiarity-affect.md	2026-09-07	False	1	0	1	0	False	True	PASS	PASS	False	
research/findings/2026-09-08-affect-opponent-columnar-spiking-worst-case-unchanged-BOUNDARY.md	2026-09-08	False	50	49	1	0	False	True	PASS	FAIL	True	
